created,username,source,text,retwc,hashtag,followers,friends,polarity,subjectivity
2021-06-18 19:56:33,Millie,Twitter for iPhone,Lyndon Dykes and his flick on’s making up for his Kenny Miller dish,0,None,175,144,0.0,0.0
2021-06-18 19:56:31,Jerry Chen,aws-twitterbot-workshop,RT @TheStreet: Dish Network ( $DISH ) rose after Pivotal Research raised its rating on the TV/wireless company to buy with a price target o…,3,None,2486,77,0.55,0.875
2021-06-18 19:56:29,Robert Madeley 🇬🇧🇮🇱,Twitter Web App,RT @MikeGal041: @jasonlikesbikes @SarahFBPE You dish it out....,1,None,3936,4999,0.0,0.0
2021-06-18 19:56:20,Gosiame Malepe,Twitter for iPhone,"@Motlatsi_n That’s the dish of cow manure 

https://t.co/REJhmoLyxz",0,None,1010,484,-0.13333333333333333,0.16666666666666666
2021-06-18 19:56:10,Nugget✨,Twitter for iPhone,@boi_dish LITERALLY FAKED https://t.co/RJGWty8bNc,0,None,1337,448,0.0,0.0
2021-06-18 19:56:07,b. hall,Twitter Web App,"RT @ATLBlackStar: 'Wolves Were Taking A Lot of My Money': Ginuwine and Angie Stone Reflect on the Ups and Downs In Their Careers, Jodeci an…",1,None,1137,2088,0.0,0.0
2021-06-18 19:56:01,Nugget✨,Twitter for iPhone,@vigilaunte @boi_dish THIS IS THE REAL ONE https://t.co/3olunvNU15,0,None,1337,448,0.2,0.30000000000000004
2021-06-18 19:56:00,🐱🍯~Taste Of Honey~🍯🐱,Twitter for Android,"@ZugaikotsuBaika ""Oh! Well then you're in for a treat! This is an amazing beef dish they make in America, you're go… https://t.co/rPfxMoPaR2",0,None,76,97,0.6000000000000001,0.9
2021-06-18 19:55:45,Rogie,Twitter for iPhone,"Pro tip. Go to Hong Kong inn, buy a fried rice dish, a protein dish, a side of steamed veggies and your fav soup (h… https://t.co/MAK4GJVF0H",1,None,229,320,0.0,0.0
2021-06-18 19:55:39,josh #girlboss,Twitter for iPhone,@boi_dish nuggy wtf,0,None,220,312,-0.5,1.0
2021-06-18 19:55:39,"Arthur L. Burris, Jr",Twitter for iPhone,"@brosales12 Russ’ role is to penetrate, score and dish.",0,None,1356,1721,0.0,0.0
2021-06-18 19:55:36,Annette J Dunlea (Irish Writer),Twitter Web App,RT @My_Recipes: French toast and apple pie collide in this epic breakfast dish. https://t.co/ZMaydZXRfu,4,None,7918,8540,0.05,0.2
2021-06-18 19:55:33,Nugget✨,Twitter for iPhone,@vigilaunte @boi_dish WAIT LET ME GET THE PROOF,0,None,1337,448,0.0,0.0
2021-06-18 19:55:33,nina,Twitter for Android,THEY HAVE TO MAKE EACHOTHERS DISH HOLY FUCK,0,None,41,181,-0.4,0.6
2021-06-18 19:55:20,Lupita Jonesx,Twitter Web App,"I think I’d make a pretty tasty main dish 👅
https://t.co/06GklItqpu",0,None,62727,338,0.20833333333333331,0.6666666666666666
2021-06-18 19:55:08,✰ lau || ラウ ✰,Twitter Web App,@fox_nugget @boi_dish PROOF????,0,None,652,511,0.0,0.0
2021-06-18 19:55:02,Diablo Magazine,Hootsuite Inc.,"Former Prima chef takes over Via del Corso in Berkeley;Father's Day dining specials, and more in this week's Diablo… https://t.co/YLTGTYZv4c",0,None,12306,1994,0.25,0.25
2021-06-18 19:54:59,Mike Baker,Twitter for Android,@England @wembleystadium Everyone apart from Southgate can see we need Grealish on! This has been as dull as dish water so far,0,None,27,467,-0.09583333333333334,0.75
